ID,Monitoring,Year,DOY,Max_Depth,Latitude,Longitude,Date,Depth,Long,lagoslakei
MNPCA-01-0136-00-101/2007/161/11,MNPCA-01-0136-00-101,2007,161,11,46.73540904,-93.6217194,6/10/2007 0:00,0,-93.6217194,590
MNPCA-01-0137-00-101/2016/140/18,MNPCA-01-0137-00-101,2016,140,18,46.72640015,-93.6525133,5/19/2016 0:00,0,-93.6525133,1230
MNPCA-01-0142-01-203/1994/151/15,MNPCA-01-0142-01-203,1994,151,15,46.99607231,-93.5843914,5/31/1994 0:00,0,-93.5843914,425
MNPCA-01-0142-02-201/1994/151/7,MNPCA-01-0142-02-201,1994,151,7,46.98017365,-93.5989778,5/31/1994 0:00,0,-93.5989778,168
MNPCA-01-0146-00-201/2016/139/12,MNPCA-01-0146-00-201,2016,139,12,46.46178446,-93.6717965,5/18/2016 0:00,0,-93.6717965,79441
MNPCA-01-0159-00-206/2016/146/16,MNPCA-01-0159-00-206,2016,146,16,46.41645917,-93.7734293,5/25/2016 0:00,0,-93.7734293,2402
MNPCA-01-0161-00-201/2007/143/14,MNPCA-01-0161-00-201,2007,143,14,46.48299076,-93.743453,5/23/2007 0:00,0,-93.743453,660
MNPCA-01-0170-00-202/2016/139/11,MNPCA-01-0170-00-202,2016,139,11,46.47090736,-93.7038494,5/18/2016 0:00,0,-93.7038494,3667
MNPCA-01-0178-00-201/2007/143/15,MNPCA-01-0178-00-201,2007,143,15,46.44340685,-93.7070958,5/23/2007 0:00,0,-93.7070958,1471
MNPCA-01-0209-01-206/2016/141/30,MNPCA-01-0209-01-206,2016,141,30,46.50064033,-93.7962881,5/20/2016 0:00,0,-93.7962881,3079
MNPCA-01-0209-03-201/2016/141/30,MNPCA-01-0209-03-201,2016,141,30,46.50064033,-93.7962881,5/20/2016 0:00,0,-93.7962881,3079
MNPCA-01-0212-00-201/2012/142/7,MNPCA-01-0212-00-201,2012,142,7,46.7293,-93.7737,5/21/2012 0:00,0,-93.7737,2726
MNPCA-02-0003-00-5401/1993/130/6,MNPCA-02-0003-00-5401,1993,130,6,45.124043,-93.040066,5/10/1993 0:00,0,-93.040066,2203
MNPCA-02-0006-00-401/2000/130/6,MNPCA-02-0006-00-401,2000,130,6,45.1637,-93.07,5/9/2000 0:00,0,-93.07,1617
MNPCA-02-0026-00-204/1981/142/13,MNPCA-02-0026-00-204,1981,142,13,45.35139971,-93.1083544,5/22/1981 0:00,0,-93.1083544,59799
MNPCA-02-0034-00-401/1998/134/6,MNPCA-02-0034-00-401,1998,134,6,45.3809,-93.0888,5/14/1998 0:00,0,-93.0888,1914
MNPCA-02-0045-00-202/1986/133/7,MNPCA-02-0045-00-202,1986,133,7,45.13872773,-93.1529149,5/13/1986 0:00,0,-93.1529149,2785
MNPCA-02-0075-01-205/1978/123/6,MNPCA-02-0075-01-205,1978,123,6,45.07587435,-93.2439056,5/3/1978 0:00,0,-93.2439056,197
MNPCA-02-0084-00-201/1983/132/8,MNPCA-02-0084-00-201,1983,132,8,45.20851783,-93.3410469,5/12/1983 0:00,0,-93.3410469,1938
MNPCA-02-0091-00-201/1981/141/10,MNPCA-02-0091-00-201,1981,141,10,45.35680327,-93.3357894,5/21/1981 0:00,0,-93.3357894,1004
MNPCA-02-0133-00-401/1981/141/20,MNPCA-02-0133-00-401,1981,141,20,45.33393779,-93.502449,5/21/1981 0:00,0,-93.502449,79412
MNPCA-02-0654-00-451/2020/149/11,MNPCA-02-0654-00-451,2020,149,11,45.14026597,-93.300333,5/28/2020 0:00,0,-93.300333,94983
MNPCA-03-0005-00-201/2010/146/17,MNPCA-03-0005-00-201,2010,146,17,46.856289,-95.209781,5/26/2010 0:00,0,-95.209781,67992
MNPCA-03-0007-00-201/2010/146/14,MNPCA-03-0007-00-201,2010,146,14,46.837124,-95.22305,5/26/2010 0:00,0,-95.22305,17870
MNPCA-03-0029-00-101/1986/140/6,MNPCA-03-0029-00-101,1986,140,6,47.06259791,-95.1807184,5/20/1986 0:00,0,-95.1807184,3990
MNPCA-03-0030-00-101/1986/140/33,MNPCA-03-0030-00-101,1986,140,33,47.06772473,-95.2627272,5/20/1986 0:00,0,-95.2627272,4040
MNPCA-03-0155-00-202/2016/132/21,MNPCA-03-0155-00-202,2016,132,21,47.03816962,-95.5420692,5/11/2016 0:00,0,-95.5420692,82877
MNPCA-03-0157-00-201/2008/139/9,MNPCA-03-0157-00-201,2008,139,9,46.99561927,-95.5519394,5/18/2008 0:00,0,-95.5519394,101442
MNPCA-03-0158-00-201/2016/132/28,MNPCA-03-0158-00-201,2016,132,28,47.08150158,-95.5285569,5/11/2016 0:00,0,-95.5285569,118996
MNPCA-03-0166-00-201/2010/145/18,MNPCA-03-0166-00-201,2010,145,18,46.791346,-95.627585,5/25/2010 0:00,0,-95.627585,30834
MNPCA-03-0189-00-201/1988/165/20,MNPCA-03-0189-00-201,1988,165,20,46.83642641,-95.5653001,6/13/1988 0:00,0,-95.5653001,692
MNPCA-03-0209-00-201/2009/166/8,MNPCA-03-0209-00-201,2009,166,8,47.03642853,-95.6307983,6/15/2009 0:00,0,-95.6307983,78711
MNPCA-03-0258-00-201/2016/133/17,MNPCA-03-0258-00-201,2016,133,17,46.74698567,-95.7577114,5/12/2016 0:00,0,-95.7577114,91249
MNPCA-03-0265-00-201/2010/145/9,MNPCA-03-0265-00-201,2010,145,9,46.724951,-95.75003,5/25/2010 0:00,0,-95.75003,140548
MNPCA-03-0286-00-102/1999/165/9,MNPCA-03-0286-00-102,1999,165,9,46.87321,-95.69729,6/14/1999 0:00,0,-95.69729,38157
MNPCA-03-0355-00-201/2010/145/12,MNPCA-03-0355-00-201,2010,145,12,46.717619,-95.881296,5/25/2010 0:00,0,-95.881296,78721
MNPCA-03-0357-00-201/2002/162/8,MNPCA-03-0357-00-201,2002,162,8,46.79153581,-95.8962933,6/11/2002 0:00,0,-95.8962933,99430
MNPCA-03-0358-00-201/1998/141/7,MNPCA-03-0358-00-201,1998,141,7,46.78003553,-95.9091723,5/21/1998 0:00,0,-95.9091723,43496
MNPCA-03-0359-00-201/1997/160/15,MNPCA-03-0359-00-201,1997,160,15,46.77113769,-95.8957774,6/9/1997 0:00,0,-95.8957774,1333
MNPCA-03-0364-00-201/2014/149/6,MNPCA-03-0364-00-201,2014,149,6,46.77281149,-95.8541867,5/29/2014 0:00,0,-95.8541867,78717
MNPCA-03-0371-00-201/1998/147/22,MNPCA-03-0371-00-201,1998,147,22,46.75361024,-95.8712203,5/27/1998 0:00,0,-95.8712203,82860
MNPCA-03-0374-01-201/1998/148/9,MNPCA-03-0374-01-201,1998,148,9,46.73857581,-95.8428934,5/28/1998 0:00,0,-95.8428934,72329
MNPCA-03-0374-02-201/2000/159/13,MNPCA-03-0374-02-201,2000,159,13,46.74204501,-95.8368826,6/7/2000 0:00,0,-95.8368826,78669
MNPCA-03-0381-00-204/1986/141/25,MNPCA-03-0381-00-204,1986,141,25,46.78797106,-95.8174053,5/21/1986 0:00,0,-95.8174053,4195
MNPCA-03-0383-00-201/1997/155/19,MNPCA-03-0383-00-201,1997,155,19,46.80727819,-95.8982564,6/4/1997 0:00,0,-95.8982564,80769
MNPCA-03-0386-00-201/1998/139/9,MNPCA-03-0386-00-201,1998,139,9,46.87480303,-95.8337534,5/19/1998 0:00,0,-95.8337534,79761
MNPCA-03-0387-01-103/1994/145/10,MNPCA-03-0387-01-103,1994,145,10,46.882472,-95.85503,5/25/1994 0:00,0,-95.85503,334
MNPCA-03-0475-00-201/1997/160/13,MNPCA-03-0475-00-201,1997,160,13,46.74249073,-95.897232,6/9/1997 0:00,0,-95.897232,3324
MNPCA-03-0486-00-201/1998/141/16,MNPCA-03-0486-00-201,1998,141,16,46.77541826,-95.9396973,5/21/1998 0:00,0,-95.9396973,122226
MNPCA-03-0576-00-202/1986/141/23,MNPCA-03-0576-00-202,1986,141,23,46.76723956,-96.0582369,5/21/1986 0:00,0,-96.0582369,1618
MNPCA-03-0602-00-102/1988/160/11,MNPCA-03-0602-00-102,1988,160,11,46.75667705,-96.106884,6/8/1988 0:00,0,-96.106884,2405
MNPCA-03-0657-00-201/1989/151/22,MNPCA-03-0657-00-201,1989,151,22,46.78235274,-96.1726612,5/31/1989 0:00,0,-96.1726612,2118
MNPCA-04-0011-00-101/1986/133/22,MNPCA-04-0011-00-101,1986,133,22,47.54605012,-94.4631299,5/13/1986 0:00,0,-94.4631299,4162
MNPCA-04-0032-00-203/2013/156/12,MNPCA-04-0032-00-203,2013,156,12,47.576118,-94.534363,6/5/2013 0:00,0,-94.534363,30544
MNPCA-04-0033-00-201/2010/140/39,MNPCA-04-0033-00-201,2010,140,39,47.639046,-94.546745,5/20/2010 0:00,0,-94.546745,37877
MNPCA-04-0034-00-201/2013/142/34,MNPCA-04-0034-00-201,2013,142,34,47.64004,-94.512248,5/22/2013 0:00,0,-94.512248,77296
MNPCA-04-0038-00-102/1977/132/17,MNPCA-04-0038-00-102,1977,132,17,47.45623096,-94.6610001,5/12/1977 0:00,0,-94.6610001,2983
MNPCA-04-0053-00-202/2010/140/14,MNPCA-04-0053-00-202,2010,140,14,47.588714,-94.588034,5/20/2010 0:00,0,-94.588034,70053
MNPCA-04-0069-00-205/2008/143/9,MNPCA-04-0069-00-205,2008,143,9,47.7358,-94.6173,5/22/2008 0:00,0,-94.6173,2322
MNPCA-04-0079-00-101/1976/134/17,MNPCA-04-0079-00-101,1976,134,17,47.41165967,-94.6904343,5/13/1976 0:00,0,-94.6904343,1951
MNPCA-04-0122-00-201/2010/140/13,MNPCA-04-0122-00-201,2010,140,13,47.7294,-94.7371,5/20/2010 0:00,0,-94.7371,2679
MNPCA-04-0124-00-101/2010/140/10,MNPCA-04-0124-00-101,2010,140,10,47.701474,-94.793124,5/20/2010 0:00,0,-94.793124,1127
MNPCA-04-0130-02-205/1990/146/23,MNPCA-04-0130-02-205,1990,146,23,47.50610471,-94.8509202,5/26/1990 0:00,0,-94.8509202,2105
MNPCA-04-0135-00-204/2013/140/15,MNPCA-04-0135-00-204,2013,140,15,47.596187,-94.809877,5/20/2013 0:00,0,-94.809877,82555
MNPCA-04-0157-00-202/2013/150/13,MNPCA-04-0157-00-202,2013,150,13,47.6345295,-94.820098,5/30/2013 0:00,0,-94.820098,94014
MNPCA-04-0159-00-205/2013/140/14,MNPCA-04-0159-00-205,2013,140,14,47.603392,-94.869104,5/20/2013 0:00,0,-94.869104,14794
MNPCA-04-0162-00-201/2013/140/6,MNPCA-04-0162-00-201,2013,140,6,47.610586,-94.841568,5/20/2013 0:00,0,-94.841568,67995
MNPCA-04-0166-00-201/2013/140/13,MNPCA-04-0166-00-201,2013,140,13,47.671437,-94.89481,5/20/2013 0:00,0,-94.89481,2028
MNPCA-04-0230-00-101/1986/132/13,MNPCA-04-0230-00-101,1986,132,13,47.65792505,-95.0233059,5/12/1986 0:00,0,-95.0233059,435
MNPCA-04-0298-00-201/2014/140/12,MNPCA-04-0298-00-201,2014,140,12,47.61976443,-95.1088185,5/20/2014 0:00,0,-95.1088185,2652
MNPCA-04-0300-00-202/2014/141/9,MNPCA-04-0300-00-202,2014,141,9,47.6063429,-95.1058185,5/21/2014 0:00,0,-95.1058185,80768
MNPCA-04-0343-00-101/1996/143/18,MNPCA-04-0343-00-101,1996,143,18,47.73420492,-95.1902416,5/22/1996 0:00,0,-95.1902416,3495
MNPCA-05-0007-00-101/1995/128/6,MNPCA-05-0007-00-101,1995,128,6,45.701661,-94.098167,5/8/1995 0:00,0,-94.098167,2824
MNPCA-07-0044-00-102/2006/137/18,MNPCA-07-0044-00-102,2006,137,18,44.18123916,-93.8002813,5/17/2006 0:00,0,-93.8002813,902
MNPCA-07-0047-00-101/2006/137/9,MNPCA-07-0047-00-101,2006,137,9,44.23309274,-93.8703987,5/17/2006 0:00,0,-93.8703987,2147
MNPCA-07-0054-00-202/1994/158/17,MNPCA-07-0054-00-202,1994,158,17,44.21064093,-93.8394704,6/7/1994 0:00,0,-93.8394704,4072
MNPCA-08-0026-00-206/2008/136/5,MNPCA-08-0026-00-206,2008,136,5,44.1403,-94.62,5/15/2008 0:00,0,-94.62,3149
MNPCA-09-0016-00-102/1993/146/8,MNPCA-09-0016-00-102,1993,146,8,46.5359,-92.5526,5/26/1993 0:00,0,-92.5526,2135
MNPCA-10-0002-00-451/1981/128/15,MNPCA-10-0002-00-451,1981,128,15,44.83573565,-93.5216109,5/8/1981 0:00,0,-93.5216109,2164
MNPCA-10-0005-00-201/2010/138/17,MNPCA-10-0005-00-201,2010,138,17,44.78878425,-93.5902871,5/18/2010 0:00,0,-93.5902871,103201
MNPCA-10-0006-00-201/2015/134/9,MNPCA-10-0006-00-201,2015,134,9,44.87697895,-93.5301522,5/14/2015 0:00,0,-93.5301522,3753
MNPCA-10-0007-00-201/1985/128/6,MNPCA-10-0007-00-201,1985,128,6,44.87677089,-93.5598085,5/8/1985 0:00,0,-93.5598085,28465
MNPCA-10-0009-00-202/2006/121/21,MNPCA-10-0009-00-202,2006,121,21,44.87927973,-93.6086921,5/1/2006 0:00,0,-93.6086921,3561
MNPCA-10-0012-00-401/1985/128/13,MNPCA-10-0012-00-401,1985,128,13,44.8712249,-93.5598209,5/8/1985 0:00,0,-93.5598209,79503
MNPCA-10-0015-00-201/2006/121/10,MNPCA-10-0015-00-201,2006,121,10,44.88604067,-93.6326025,5/1/2006 0:00,0,-93.6326025,3208
MNPCA-10-0018-00-204/2006/123/15,MNPCA-10-0018-00-204,2006,123,15,44.8759204,-93.6461194,5/3/2006 0:00,0,-93.6461194,134691
MNPCA-10-0019-00-202/1983/124/20,MNPCA-10-0019-00-202,1983,124,20,44.83660871,-93.6361785,5/4/1983 0:00,0,-93.6361785,2936
MNPCA-10-0041-00-205/1996/149/18,MNPCA-10-0041-00-205,1996,149,18,44.88121883,-93.6650523,5/28/1996 0:00,0,-93.6650523,3643
MNPCA-10-0044-01-201/1983/124/26,MNPCA-10-0044-01-201,1983,124,26,44.86795512,-93.6939837,5/4/1983 0:00,0,-93.6939837,1842
MNPCA-10-0044-02-204/2013/127/10,MNPCA-10-0044-02-204,2013,127,10,44.86524978,-93.6802973,5/7/2013 0:00,0,-93.6802973,1547
MNPCA-10-0045-00-202/1995/124/11,MNPCA-10-0045-00-202,1995,124,11,44.86681708,-93.6590828,5/4/1995 0:00,0,-93.6590828,843
MNPCA-10-0046-00-201/2012/130/10,MNPCA-10-0046-00-201,2012,130,10,44.8556606,-93.6665978,5/9/2012 0:00,0,-93.6665978,33651
MNPCA-10-0047-00-201/2012/130/10,MNPCA-10-0047-00-201,2012,130,10,44.85526748,-93.6727775,5/9/2012 0:00,0,-93.6727775,91950
MNPCA-10-0048-00-201/1983/140/12,MNPCA-10-0048-00-201,1983,140,12,44.84136065,-93.6743761,5/20/1983 0:00,0,-93.6743761,60740
MNPCA-10-0051-00-201/2012/130/8,MNPCA-10-0051-00-201,2012,130,8,44.84991683,-93.7169971,5/9/2012 0:00,0,-93.7169971,135698
MNPCA-10-0052-00-201/1985/137/11,MNPCA-10-0052-00-201,1985,137,11,44.8387741,-93.7462512,5/17/1985 0:00,0,-93.7462512,132581
MNPCA-10-0053-00-401/1981/126/12,MNPCA-10-0053-00-401,1981,126,12,44.8333802,-93.6981087,5/6/1981 0:00,0,-93.6981087,2648
MNPCA-10-0056-00-201/2000/144/9,MNPCA-10-0056-00-201,2000,144,9,44.88879771,-93.678621,5/23/2000 0:00,0,-93.678621,46230
MNPCA-10-0084-00-201/2010/145/7,MNPCA-10-0084-00-201,2010,145,7,44.84914471,-93.8046721,5/25/2010 0:00,0,-93.8046721,135695
MNPCA-10-0088-00-401/1996/133/5,MNPCA-10-0088-00-401,1996,133,5,44.8154,-93.8747,5/12/1996 0:00,0,-93.8747,1932
MNPCA-10-0121-00-401/2004/132/4,MNPCA-10-0121-00-401,2004,132,4,44.8089,-93.9356,5/11/2004 0:00,0,-93.9356,3943
MNPCA-10-0218-00-201/2010/137/7,MNPCA-10-0218-00-201,2010,137,7,44.8249781,-93.6047844,5/17/2010 0:00,0,-93.6047844,78404
MNPCA-10-0225-00-201/2010/137/13,MNPCA-10-0225-00-201,2010,137,13,44.79392066,-93.5997691,5/17/2010 0:00,0,-93.5997691,91980
MNPCA-10-0226-00-201/2019/134/6,MNPCA-10-0226-00-201,2019,134,6,44.79085104,-93.6038279,5/14/2019 0:00,0,-93.6038279,42225
MNPCA-11-0006-00-201/2013/148/15,MNPCA-11-0006-00-201,2013,148,15,46.82239827,-93.8790635,5/28/2013 0:00,0,-93.8790635,88890
MNPCA-11-0009-02-101/2004/154/22,MNPCA-11-0009-02-101,2004,154,22,46.96884596,-93.8670536,6/2/2004 0:00,0,-93.8670536,3488
MNPCA-11-0026-00-101/2004/154/13,MNPCA-11-0026-00-101,2004,154,13,47.15922375,-93.8296064,6/2/2004 0:00,0,-93.8296064,83671
MNPCA-11-0029-00-102/2004/154/8,MNPCA-11-0029-00-102,2004,154,8,47.1718,-93.8652,6/2/2004 0:00,0,-93.8652,2811
MNPCA-11-0043-00-206/1999/162/39,MNPCA-11-0043-00-206,1999,162,39,46.803912,-93.962755,6/11/1999 0:00,0,-93.962755,22173
MNPCA-11-0043-02-206/1999/162/39,MNPCA-11-0043-02-206,1999,162,39,46.80375278,-93.9633382,6/11/1999 0:00,0,-93.9633382,22173
MNPCA-11-0055-00-100/1984/143/8,MNPCA-11-0055-00-100,1984,143,8,46.82862238,-94.0140531,5/22/1984 0:00,0,-94.0140531,212
MNPCA-11-0059-00-101/1986/139/32,MNPCA-11-0059-00-101,1986,139,32,46.86199883,-93.9880029,5/19/1986 0:00,0,-93.9880029,315
MNPCA-11-0062-00-212/2005/165/24,MNPCA-11-0062-00-212,2005,165,24,46.95851849,-93.9747002,6/14/2005 0:00,0,-93.9747002,105220
MNPCA-11-0077-00-201/2008/154/7,MNPCA-11-0077-00-201,2008,154,7,47.063943,-93.973259,6/2/2008 0:00,0,-93.973259,18988
MNPCA-11-0086-00-101/2004/154/17,MNPCA-11-0086-00-101,2004,154,17,47.12220596,-93.9474794,6/2/2004 0:00,0,-93.9474794,42197
MNPCA-11-0102-00-201/1986/139/14,MNPCA-11-0102-00-201,1986,139,14,46.92892531,-94.0322011,5/19/1986 0:00,0,-94.0322011,1635
MNPCA-11-0105-00-201/1986/139/21,MNPCA-11-0105-00-201,1986,139,21,46.97466495,-94.0353665,5/19/1986 0:00,0,-94.0353665,3579
MNPCA-11-0116-00-100/1984/143/18,MNPCA-11-0116-00-100,1984,143,18,46.92186091,-94.0775006,5/22/1984 0:00,0,-94.0775006,2446
MNPCA-11-0120-02-101/2004/154/24,MNPCA-11-0120-02-101,2004,154,24,46.9597,-94.1362,6/2/2004 0:00,0,-94.1362,343
MNPCA-11-0129-00-201/2012/142/10,MNPCA-11-0129-00-201,2012,142,10,46.9887,-94.0685,5/21/2012 0:00,0,-94.0685,1573
MNPCA-11-0142-02-202/1993/147/35,MNPCA-11-0142-02-202,1993,147,35,47.0323852,-94.162721,5/27/1993 0:00,0,-94.162721,3487
MNPCA-11-0146-00-201/2013/149/21,MNPCA-11-0146-00-201,2013,149,21,47.30587661,-94.1322701,5/29/2013 0:00,0,-94.1322701,98082
MNPCA-11-0162-00-101/1980/126/9,MNPCA-11-0162-00-101,1980,126,9,46.96387793,-94.159619,5/5/1980 0:00,0,-94.159619,769
MNPCA-11-0167-00-101/2004/154/21,MNPCA-11-0167-00-101,2004,154,21,46.94332036,-94.1898978,6/2/2004 0:00,0,-94.1898978,66001
MNPCA-11-0170-00-202/2012/156/15,MNPCA-11-0170-00-202,2012,156,15,46.92511692,-94.2282715,6/4/2012 0:00,0,-94.2282715,46268
MNPCA-11-0171-02-203/2001/157/29,MNPCA-11-0171-02-203,2001,157,29,46.91535592,-94.2032109,6/6/2001 0:00,0,-94.2032109,1839
MNPCA-11-0174-00-101/1988/144/26,MNPCA-11-0174-00-101,1988,144,26,46.98437442,-94.2215879,5/23/1988 0:00,0,-94.2215879,4149
MNPCA-11-0200-00-201/1999/158/13,MNPCA-11-0200-00-201,1999,158,13,46.90911262,-94.2737616,6/7/1999 0:00,0,-94.2737616,74160
MNPCA-11-0204-00-201/2012/137/16,MNPCA-11-0204-00-201,2012,137,16,47.34043427,-94.2977997,5/16/2012 0:00,0,-94.2977997,24367
MNPCA-11-0209-00-201/2010/140/8,MNPCA-11-0209-00-201,2010,140,8,46.29761924,-94.3322889,5/20/2010 0:00,0,-94.3322889,111443
MNPCA-11-0218-00-201/2010/139/16,MNPCA-11-0218-00-201,2010,139,16,46.512,-94.3446,5/19/2010 0:00,0,-94.3446,111398
MNPCA-11-0222-00-204/1994/136/8,MNPCA-11-0222-00-204,1994,136,8,46.49976802,-94.3620854,5/16/1994 0:00,0,-94.3620854,2841
MNPCA-11-0229-00-3901/1999/165/8,MNPCA-11-0229-00-3901,1999,165,8,46.793161,-94.34919,6/14/1999 0:00,0,-94.34919,86792
MNPCA-11-0236-00-201/2004/156/18,MNPCA-11-0236-00-201,2004,156,18,46.87651085,-94.3859486,6/4/2004 0:00,0,-94.3859486,122875
MNPCA-11-0237-00-100/1989/143/32,MNPCA-11-0237-00-100,1989,143,32,46.87056981,-94.3921171,5/23/1989 0:00,0,-94.3921171,2689
MNPCA-11-0246-00-201/2012/156/8,MNPCA-11-0246-00-201,2012,156,8,46.84401499,-94.3757713,6/4/2012 0:00,0,-94.3757713,111396
MNPCA-11-0250-00-205/1998/134/18,MNPCA-11-0250-00-205,1998,134,18,46.82983329,-94.3492232,5/14/1998 0:00,1,-94.3492232,1606
MNPCA-11-0257-00-201/2005/165/12,MNPCA-11-0257-00-201,2005,165,12,46.89180123,-94.3263623,6/14/2005 0:00,0,-94.3263623,2694
MNPCA-11-0261-00-202/2004/149/11,MNPCA-11-0261-00-202,2004,149,11,46.9609617,-94.3253832,5/28/2004 0:00,0,-94.3253832,17838
MNPCA-11-0262-00-201/2004/149/16,MNPCA-11-0262-00-201,2004,149,16,46.95334426,-94.3839993,5/28/2004 0:00,0,-94.3839993,46246
MNPCA-11-0263-00-100/1988/144/9,MNPCA-11-0263-00-100,1988,144,9,46.94619798,-94.346874,5/23/1988 0:00,0,-94.346874,460
MNPCA-11-0268-00-203/2004/149/24,MNPCA-11-0268-00-203,2004,149,24,46.94097401,-94.3673268,5/28/2004 0:00,0,-94.3673268,101149
MNPCA-11-0269-00-201/2004/149/9,MNPCA-11-0269-00-201,2004,149,9,46.94548414,-94.3879241,5/28/2004 0:00,0,-94.3879241,126084
MNPCA-11-0274-00-203/2005/162/20,MNPCA-11-0274-00-203,2005,162,20,46.90869065,-94.304592,6/11/2005 0:00,0,-94.304592,1072
MNPCA-11-0279-00-201/2005/162/16,MNPCA-11-0279-00-201,2005,162,16,46.90165553,-94.3387917,6/11/2005 0:00,0,-94.3387917,140859
MNPCA-11-0282-00-203/2004/149/27,MNPCA-11-0282-00-203,2004,149,27,46.9718681,-94.3436642,5/28/2004 0:00,0,-94.3436642,41002
MNPCA-11-0283-00-206/2004/149/21,MNPCA-11-0283-00-206,2004,149,21,46.97061096,-94.3579864,5/28/2004 0:00,0,-94.3579864,137742
MNPCA-11-0304-01-201/2008/128/17,MNPCA-11-0304-01-201,2008,128,17,46.3554,-94.414,5/7/2008 0:00,0,-94.414,3364
MNPCA-11-0304-02-203/2008/128/17,MNPCA-11-0304-02-203,2008,128,17,46.3728,-94.3863,5/7/2008 0:00,0,-94.3863,3364
MNPCA-11-0305-00-101/1976/135/23,MNPCA-11-0305-00-101,1976,135,23,46.44631823,-94.351067,5/14/1976 0:00,0,-94.351067,598
MNPCA-11-0311-00-201/2004/149/26,MNPCA-11-0311-00-201,2004,149,26,46.95536818,-94.4132907,5/28/2004 0:00,0,-94.4132907,3679
MNPCA-11-0313-00-201/2013/149/11,MNPCA-11-0313-00-201,2013,149,11,47.32923105,-94.4258022,5/29/2013 0:00,0,-94.4258022,128408
MNPCA-11-0358-00-101/1992/140/16,MNPCA-11-0358-00-101,1992,140,16,46.85262436,-94.4776642,5/19/1992 0:00,0,-94.4776642,634
MNPCA-11-0361-00-202/2001/166/15,MNPCA-11-0361-00-202,2001,166,15,46.83156258,-94.4538977,6/15/2001 0:00,0,-94.4538977,3680
MNPCA-11-0371-00-201/2001/166/15,MNPCA-11-0371-00-201,2001,166,15,46.96373034,-94.4895736,6/15/2001 0:00,0,-94.4895736,74173
MNPCA-11-0382-00-201/2012/156/9,MNPCA-11-0382-00-201,2012,156,9,46.93180867,-94.4743758,6/4/2012 0:00,0,-94.4743758,131637
MNPCA-11-0383-00-202/1989/143/21,MNPCA-11-0383-00-202,1989,143,21,46.91200597,-94.467562,5/23/1989 0:00,0,-94.467562,2431
MNPCA-11-0387-00-201/2012/145/11,MNPCA-11-0387-00-201,2012,145,11,46.974193,-94.433499,5/24/2012 0:00,0,-94.433499,102125
MNPCA-11-0411-00-101/2004/131/24,MNPCA-11-0411-00-101,2004,131,24,46.82345292,-94.5330459,5/10/2004 0:00,0,-94.5330459,2369
MNPCA-11-0412-00-201/1989/143/14,MNPCA-11-0412-00-201,1989,143,14,46.93985137,-94.5487377,5/23/1989 0:00,0,-94.5487377,2987
MNPCA-11-0413-00-202/2008/142/63,MNPCA-11-0413-00-202,2008,142,63,46.97071977,-94.577744,5/21/2008 0:00,0,-94.577744,1154
MNPCA-11-0415-00-101/1978/131/35,MNPCA-11-0415-00-101,1978,131,35,47.35535148,-94.5637539,5/11/1978 0:00,0,-94.5637539,3119
MNPCA-11-0463-00-201/2012/158/9,MNPCA-11-0463-00-201,2012,158,9,46.89782107,-94.6176972,6/6/2012 0:00,0,-94.6176972,63912
MNPCA-11-0472-00-204/2012/158/19,MNPCA-11-0472-00-204,2012,158,19,46.98978487,-94.6522056,6/6/2012 0:00,0,-94.6522056,72025
MNPCA-11-0482-00-201/2012/144/18,MNPCA-11-0482-00-201,2012,144,18,47.0905,-94.593238,5/23/2012 0:00,0,-94.593238,105263
MNPCA-11-0488-00-201/2012/159/17,MNPCA-11-0488-00-201,2012,159,17,47.29132116,-94.5494212,6/7/2012 0:00,0,-94.5494212,43170
MNPCA-11-0490-00-202/2013/150/20,MNPCA-11-0490-00-202,2013,150,20,47.27872159,-94.6017916,5/30/2013 0:00,0,-94.6017916,53561
MNPCA-11-0494-00-101/2008/142/23,MNPCA-11-0494-00-101,2008,142,23,47.243117,-94.567854,5/21/2008 0:00,0,-94.567854,92988
MNPCA-13-0012-01-101/2007/136/10,MNPCA-13-0012-01-101,2007,136,10,45.367113,-92.875055,5/16/2007 0:00,0,-92.875055,251
MNPCA-13-0023-00-451/2005/136/13,MNPCA-13-0023-00-451,2005,136,13,45.30137549,-92.8670966,5/16/2005 0:00,0,-92.8670966,125146
MNPCA-13-0027-00-207/2008/135/32,MNPCA-13-0027-00-207,2008,135,32,45.37850034,-92.8219692,5/14/2008 0:00,0,-92.8219692,1061
MNPCA-13-0028-00-101/2007/136/10,MNPCA-13-0028-00-101,2007,136,10,45.383296,-92.85627,5/16/2007 0:00,0,-92.85627,3658
MNPCA-13-0033-00-201/2007/136/7,MNPCA-13-0033-00-201,2007,136,7,45.4134,-92.7941,5/16/2007 0:00,0,-92.7941,92022
MNPCA-13-0053-00-201/1994/125/14,MNPCA-13-0053-00-201,1994,125,14,45.32072869,-92.9476361,5/5/1994 0:00,0,-92.9476361,4115
MNPCA-13-0054-00-201/2006/122/15,MNPCA-13-0054-00-201,2006,122,15,45.31290267,-92.93665,5/2/2006 0:00,0,-92.93665,256
MNPCA-13-0068-00-101/1994/165/15,MNPCA-13-0068-00-101,1994,165,15,45.5806338,-93.0343256,6/14/1994 0:00,0,-93.0343256,2968
